Date,selected_monthly_rebalance_equity,universe_equal_weight_equity
2023-04-06,1.2921217889086356,1.5466224148067107
2023-04-10,1.279437866340094,1.5446335028553295
2023-04-11,1.2817003923563122,1.5521749402904863
2023-04-12,1.2795647890579094,1.549158611411751
2023-04-13,1.300451393639776,1.5682050169056045
2023-04-14,1.295930168149446,1.5710076636793082
2023-04-17,1.29608294675496,1.5719800873226277
2023-04-18,1.3001423715054126,1.5761175998344386
2023-04-19,1.3029816762038509,1.5749066814349328
2023-04-20,1.3027979873590232,1.571180291052435
2023-04-21,1.2964917874878648,1.5668416559668685
2023-04-24,1.2964900644043265,1.5674075526478566
2023-04-25,1.2946209820235228,1.5509769884384663
2023-04-26,1.2888216109890502,1.538757311090595
2023-04-27,1.3142155114999432,1.5610801571260144
2023-04-28,1.3176638786014485,1.57320723060059
2023-05-01,1.3213617399166477,1.5703525026013931
2023-05-02,1.3045512021410184,1.539251895001065
2023-05-03,1.300110969554947,1.5272517221947353
2023-05-04,1.2960294125801757,1.5155483236251859
2023-05-05,1.3223231680572476,1.548598031268614
2023-05-08,1.3282906007584396,1.547110961169878
2023-05-09,1.3257259844876594,1.5440646901271604
2023-05-10,1.3407603510263675,1.5389628936761837
2023-05-11,1.3522453327857535,1.5481782033291704
2023-05-12,1.3521887699234167,1.547817342404927
2023-05-15,1.346743911139893,1.5513751101668052
2023-05-16,1.342068117514119,1.5390144950997338
2023-05-17,1.3462917266670842,1.5561585718147986
2023-05-18,1.361464821704588,1.5629815123661377
2023-05-19,1.3640962275459594,1.5656498961561272
2023-05-22,1.366843870660357,1.5647867207579802
2023-05-23,1.3471704878738617,1.557825446727085
2023-05-24,1.337680409684768,1.5461840680618557
2023-05-25,1.3377584076541666,1.5416156829799654
2023-05-26,1.3467151984926928,1.5533075606588103
2023-05-30,1.3445910380710682,1.5494413898987554
2023-05-31,1.342186188124464,1.54071790835128
2023-06-01,1.356630540602915,1.55790671807481
2023-06-02,1.371802456426726,1.5888430576929515
2023-06-05,1.3723495048825172,1.5845542147606837
2023-06-06,1.374676570858761,1.5931276939299976
2023-06-07,1.3547681994830132,1.5882056763752235
2023-06-08,1.3632951173532075,1.590888662315395
2023-06-09,1.3630045721802018,1.5903207909246015
2023-06-12,1.367428584778743,1.591355158237697
2023-06-13,1.373318623525713,1.5983308740613316
2023-06-14,1.3701352042096862,1.5931810011900462
2023-06-15,1.38873888756294,1.6080221458023298
2023-06-16,1.3847442640041687,1.602619772926205
2023-06-20,1.3774272776961136,1.5867737287323778
2023-06-21,1.3656100489887555,1.579267383057291
2023-06-22,1.3755542067282776,1.578150302692559
2023-06-23,1.370554415534571,1.5696700173264337
2023-06-26,1.351236358130634,1.565747651801477
2023-06-27,1.3573377482680327,1.569982073442583
2023-06-28,1.3543283885203623,1.5696441447385352
2023-06-29,1.3607714434613007,1.5817396896299523
2023-06-30,1.379723474077227,1.597276324450708
2023-07-03,1.3790180646156462,1.6027708086606005
2023-07-05,1.3807236369634819,1.6026288269192956
2023-07-06,1.3740355891032534,1.5824129702562872
2023-07-07,1.3663338387527,1.580364951956247
2023-07-10,1.3531028546532555,1.57531914165932
2023-07-11,1.3592413963587435,1.5919941035448457
2023-07-12,1.370610841875211,1.6046456293944793
2023-07-13,1.385935742073989,1.6147684943808809
2023-07-14,1.389397109781418,1.6049779767250434
2023-07-17,1.3973579329008905,1.612399467101692
2023-07-18,1.3993031163416179,1.6249253588322246
2023-07-19,1.4026886102065466,1.6345248866601667
2023-07-20,1.4038330351540134,1.6406226338825007
2023-07-21,1.4031717617165318,1.6386486525000798
2023-07-24,1.4084378078630342,1.650364368418251
2023-07-25,1.409588375317558,1.650328703013687
2023-07-26,1.4387331581631924,1.669388382063772
2023-07-27,1.4369883215286599,1.6558671996072147
2023-07-28,1.4422053239998682,1.6603686216826814
2023-07-31,1.4408048449627797,1.6698984373390124
2023-08-01,1.4326468784540867,1.6608339685446831
2023-08-02,1.4210363886561037,1.6437853089852354
2023-08-03,1.4049298030131256,1.6363621295716424
2023-08-04,1.3873226740992952,1.6251599807208075
2023-08-07,1.392566153900119,1.6356142493404748
2023-08-08,1.3830783511240667,1.6244937876696786
2023-08-09,1.3772772681517376,1.617689282694705
2023-08-10,1.3780309088081906,1.6186825283527817
2023-08-11,1.3772448512451423,1.6311291894412632
2023-08-14,1.3826888205894183,1.630574710971795
2023-08-15,1.364366912113195,1.6006916088138814
2023-08-16,1.3617995036116,1.59146807284027
2023-08-17,1.3552806450857784,1.5919844195457742
2023-08-18,1.3508765249949652,1.5924592640735897
2023-08-21,1.3518031041886045,1.5911320815114964
2023-08-22,1.3545544952770694,1.5827644073560752
2023-08-23,1.3782636181886823,1.5950500250026098
2023-08-24,1.3627625252951114,1.5824346306046058
2023-08-25,1.3725160863693662,1.5911488651611896
2023-08-28,1.3763269350350236,1.5982508530260098
2023-08-29,1.3932664652322562,1.611422045441119
2023-08-30,1.4012020783892347,1.6159582414268925
2023-08-31,1.3976972696018646,1.6106391249335066
2023-09-01,1.4001672154004163,1.6218307308568516
2023-09-05,1.3952000058474914,1.6223294787025457
2023-09-06,1.3872765554351352,1.6127825545283356
2023-09-07,1.3857796015027302,1.605942636426782
2023-09-08,1.3903962340882712,1.6129118381618686
2023-09-11,1.4012659589306875,1.6149437559226272
2023-09-12,1.3948483779223402,1.6226785997129702
2023-09-13,1.3966870341134299,1.6234267562252325
2023-09-14,1.4154380872480943,1.6435653261641487
2023-09-15,1.4042146027780233,1.6320363103515982
2023-09-18,1.4147153104762105,1.6357187139217553
2023-09-19,1.4184971018192498,1.6353783196564613
2023-09-20,1.3999511163829788,1.6182964701509548
2023-09-21,1.3831042739337083,1.5949261974264688
2023-09-22,1.3821476883011277,1.5924230144340858
2023-09-25,1.385002963147231,1.5953454874766104
2023-09-26,1.3679360196933266,1.5786324430369634
2023-09-27,1.3647298549647606,1.583642109362293
2023-09-28,1.3708546583654795,1.5890914434632755
2023-09-29,1.3605374408792776,1.5772104495214032
2023-10-02,1.36472472236975,1.5664008894109023
2023-10-03,1.3499910791963123,1.5477436545997372
2023-10-04,1.3685847174433692,1.5511151947146293
2023-10-05,1.3659527934667102,1.5431873522997648
2023-10-06,1.3737541234747341,1.5558018590950808
2023-10-09,1.384023631926771,1.573117239171726
2023-10-10,1.3841700563220682,1.5823773794129694
2023-10-11,1.394907889769576,1.5815175969850614
2023-10-12,1.373260111604364,1.5654562332226798
2023-10-13,1.3727054869935682,1.5699716614852814
2023-10-16,1.384779641517226,1.5853058444568464
2023-10-17,1.3856804534300335,1.5955680217668222
2023-10-18,1.3744677049711003,1.5879349511636296
2023-10-19,1.363003556389894,1.5782311054956006
2023-10-20,1.348480224526397,1.5530069219468228
2023-10-23,1.3464355964307069,1.538031875303644
2023-10-24,1.3602009128726888,1.5449807109116833
2023-10-25,1.3469519282369296,1.5393707083486456
2023-10-26,1.3245617164475416,1.527778794434673
2023-10-27,1.31036122280041,1.4976110805297465
2023-10-30,1.33024587865974,1.5170700753515902
2023-10-31,1.3314418206300347,1.5254021693620305
2023-11-01,1.359060493262126,1.5389320040890648
2023-11-02,1.387988067178697,1.5787173216356833
2023-11-03,1.3922072696071373,1.5848513358469376
2023-11-06,1.4015858389055107,1.586744444869012
2023-11-07,1.4067661008295156,1.582520468409916
2023-11-08,1.4134568137180434,1.5848430875855843
2023-11-09,1.408136606389227,1.575968977308607
2023-11-10,1.4277767677638415,1.5922259609480687
2023-11-13,1.4258444151480918,1.5946262682428536
2023-11-14,1.439350041874286,1.6155335281558587
2023-11-15,1.440079211837245,1.620502732373043
2023-11-16,1.4571172941327124,1.6239132397823253
2023-11-17,1.455727984813502,1.6342857166613602
2023-11-20,1.4658938054135218,1.6422441730014208
2023-11-21,1.4743084265162023,1.6438468851071681
2023-11-22,1.486233855928358,1.651822909094014
2023-11-24,1.481232816955814,1.651175959416457
2023-11-27,1.4807475937679475,1.647858314612787
2023-11-28,1.4809108840659972,1.651583265233648
2023-11-29,1.474901218054561,1.6522988637635196
2023-11-30,1.48228974425053,1.6603699839755561
2023-12-01,1.4902183382721688,1.6713461948599106
2023-12-04,1.4856780437253851,1.6646677566630814
2023-12-05,1.495807715746147,1.6628545894414668
2023-12-06,1.4897049362360573,1.653225572160571
2023-12-07,1.50885012244569,1.6662093448695563
2023-12-08,1.5058851592280176,1.6680640712625543
2023-12-11,1.5072745658201336,1.6712141770512425
2023-12-12,1.517725643157777,1.6735533886618994
2023-12-13,1.533057572019434,1.70147369561826
2023-12-14,1.520634816399935,1.7171732004574638
2023-12-15,1.5153623279600827,1.7115316263922766
2023-12-18,1.5229269957680782,1.7198741297506694
2023-12-19,1.526356150469159,1.730613258204745
2023-12-20,1.5102254135591697,1.7084313905124313
2023-12-21,1.5208850376515164,1.7219322110310042
2023-12-22,1.5270780662871308,1.729780258723228
2023-12-26,1.5298327632372084,1.7379902445763935
2023-12-27,1.5300158631730836,1.7377632124554971
2023-12-28,1.534955774085504,1.7360855764410463
2023-12-29,1.5362062777211702,1.7343635757082194
2024-01-02,1.5262914902031117,1.7348285011816564
2024-01-03,1.5188196825430702,1.732186787755033
2024-01-04,1.5076314916575353,1.7217909824021183
2024-01-05,1.504515557875389,1.7239067773352306
2024-01-08,1.5224071132357269,1.73122188845149
2024-01-09,1.5254039215303563,1.7208834988459856
2024-01-10,1.5275869892177232,1.7174825252973727
2024-01-11,1.527180416079442,1.7158217897951615
2024-01-12,1.531970666368181,1.720735681406103
2024-01-16,1.5290913726092528,1.7049495008384081
2024-01-17,1.527121343991865,1.7003000385803357
2024-01-18,1.539024527370696,1.7051091179956854
2024-01-19,1.563287924088024,1.723807442085306
2024-01-22,1.567348980483226,1.7300751639596996
2024-01-23,1.5776159978570998,1.7376381436624755
2024-01-24,1.578987670594372,1.7423432976428497
2024-01-25,1.590628638859124,1.7602975041795317
2024-01-26,1.5853621624114251,1.7725825989645934
2024-01-29,1.5914510016728802,1.7768965576512474
2024-01-30,1.5862031918567927,1.7869365363178826
2024-01-31,1.5532105118890391,1.7529013044713104
2024-02-01,1.5732322973685617,1.7681700345834814
2024-02-02,1.5732713678432717,1.7736072567893912
2024-02-05,1.5768591145895046,1.7711355822962345
2024-02-06,1.5792613579707504,1.7740659263137297
2024-02-07,1.5801267207967507,1.778308498597367
2024-02-08,1.571108127733438,1.7778325320006858
2024-02-09,1.5840924997778125,1.779907567582791
2024-02-12,1.5793848745134678,1.7834253768867252
2024-02-13,1.5421013946530013,1.751512258679829
2024-02-14,1.524828505466361,1.7441200285587526
2024-02-15,1.5341942493462364,1.770581068151298
2024-02-16,1.5231335403819857,1.7657002306812946
2024-02-20,1.53354260068659,1.7713765824263312
2024-02-21,1.5467812025259078,1.7822711618248248
2024-02-22,1.5637281706172355,1.7940819836597595
2024-02-23,1.5608697608032431,1.7923211995081878
2024-02-26,1.5381163525051953,1.7792897309871327
2024-02-27,1.5402265932637837,1.781553755721851
2024-02-28,1.5306304675182063,1.7755890144369426
2024-02-29,1.5292689152943806,1.7778060328736576
2024-03-01,1.524044173985823,1.7757722020707352
2024-03-04,1.5045998971090524,1.7622739997243273
2024-03-05,1.496613189589777,1.7571189340853668
2024-03-06,1.5004013249656243,1.76059067761723
2024-03-07,1.5030251242814374,1.7686092829429647
2024-03-08,1.5078485003697915,1.7713762566971736
2024-03-11,1.5234811330816944,1.786225843522509
2024-03-12,1.529370814022704,1.7915608794430855
2024-03-13,1.5308829771998866,1.800064047735217
2024-03-14,1.5331706049873546,1.800797438637552
2024-03-15,1.5278344240109512,1.7927915798515837
2024-03-18,1.5502859206752184,1.813222675335248
2024-03-19,1.5597707593665247,1.8236416098886503
2024-03-20,1.5711562250334752,1.8374538921299601
2024-03-21,1.5598138017172691,1.8355217639902526
2024-03-22,1.5630947880676735,1.8321488698118484
2024-03-25,1.5611857115782257,1.834143588292959
2024-03-26,1.5660779363625754,1.8324114092650192
2024-03-27,1.57693093624154,1.8503079640318036
2024-03-28,1.5799440782926968,1.8569418627556216
2024-04-01,1.5867709348818897,1.8629612143318555
2024-04-02,1.582003352662672,1.8590300075405541
2024-04-03,1.583178714881891,1.86234769761883
2024-04-04,1.5677570153249158,1.843884926497008
2024-04-05,1.5732261942504033,1.856573963101728
2024-04-08,1.5791028688541051,1.8608476986142866
2024-04-09,1.5809487858626776,1.8612989693986655
2024-04-10,1.5628941302684785,1.8428241643378618
2024-04-11,1.5758150116127683,1.8497772663326886
2024-04-12,1.5660972485796358,1.8347963271154026
2024-04-15,1.5520227476233264,1.8237366280346543
2024-04-16,1.5461873665432362,1.8079921422321146
2024-04-17,1.5502160022057696,1.8119273044330595
2024-04-18,1.5529846646888255,1.8189401030271686
2024-04-19,1.5571354771988322,1.847117064348969
2024-04-22,1.5716178600889625,1.8654797111010153
2024-04-23,1.577337322245624,1.8792448510976851
2024-04-24,1.5777561520731762,1.8828590334769244
2024-04-25,1.5703766918829434,1.878938308122043
2024-04-26,1.5998233029519922,1.8954176690592748
2024-04-29,1.6047068695197062,1.9022282171925577
2024-04-30,1.5875789421642834,1.8730060256611463
2024-05-01,1.5724465444104012,1.8555136252019804
2024-05-02,1.591849642739673,1.86950680179149
2024-05-03,1.6102131711188146,1.8799784540442288
2024-05-06,1.614122318113033,1.8921700307364389
2024-05-07,1.627122474147998,1.9022055278079002
2024-05-08,1.6261165361490135,1.8987280415886838
2024-05-09,1.636562432739092,1.9151871165475403
2024-05-10,1.636711043313102,1.918243613245884
2024-05-13,1.6429642973952021,1.9153074720891095
2024-05-14,1.6466605500649947,1.919116556216812
2024-05-15,1.6579269222970539,1.928319324008992
2024-05-16,1.6814002337823877,1.9418072905085135
2024-05-17,1.6979150975907598,1.9556113999457148
2024-05-20,1.6859293958535155,1.9431776677626529
2024-05-21,1.6927417290247768,1.9508562889103913
2024-05-22,1.6965986379258542,1.946447846056266
2024-05-23,1.666470166573422,1.916758955507114
2024-05-24,1.680289772171428,1.930194781719007
2024-05-28,1.6688966562156984,1.9228778935550022
2024-05-29,1.65848376027617,1.9065534342582122
2024-05-30,1.6539423201479968,1.9073019309681347
2024-05-31,1.6715453316573985,1.9382448818524949
2024-06-03,1.6721513411199624,1.9237779236276913
2024-06-04,1.6806931182374674,1.9273301269864078
2024-06-05,1.6795333816462816,1.9243047019807742
2024-06-06,1.6794272497394696,1.9245368949837274
2024-06-07,1.6793694258698526,1.9230467736506975
2024-06-10,1.6652396665068894,1.9180442124836088
2024-06-11,1.6900114043609713,1.9218526537435403
2024-06-12,1.7007749289498963,1.9244764092002045
2024-06-13,1.6927156831370773,1.9146140010149573
2024-06-14,1.6857094322212516,1.9127480484193877
2024-06-17,1.7039206888330134,1.9294735137549488
2024-06-18,1.7028969494300692,1.9357215768696063
2024-06-20,1.7042104965929314,1.9437444319332438
2024-06-21,1.707259883778312,1.9386216049369398
2024-06-24,1.7152408517950044,1.962824039534968
2024-06-25,1.7196206158582934,1.9595332237981236
2024-06-26,1.7105679703979633,1.949387427867518
2024-06-27,1.7166949205082762,1.951679751828873
2024-06-28,1.6966912936448537,1.945975604327826
2024-07-01,1.7044466325459786,1.952026763799799
2024-07-02,1.7203310037180617,1.9656859921282637
2024-07-03,1.7223532008609337,1.9668646543771464
2024-07-05,1.7416035750645849,1.9726693312612096
2024-07-08,1.7419760651259653,1.967836425336218
2024-07-09,1.7446150276096324,1.9735821268989955
2024-07-10,1.7603056206403416,1.989437166725039
2024-07-11,1.7517594325986068,1.9860400508076954
2024-07-12,1.7568233511233944,1.9891718788169757
2024-07-15,1.7709856347445179,2.00792751812162
2024-07-16,1.7791590474675387,2.0307000428480593
2024-07-17,1.7868503101767796,2.045458135051799
2024-07-18,1.766176595650077,2.0312466762358357
2024-07-19,1.7439775027219127,2.007265489909172
2024-07-22,1.7574899266634265,2.003769253464504
2024-07-23,1.762013525942723,2.002896761475459
2024-07-24,1.7184130710626897,1.9750502920122028
2024-07-25,1.713374823402493,1.9745422921912759
2024-07-26,1.7343756855274892,1.9946275837571414
2024-07-29,1.743896523107855,1.995540847706435
2024-07-30,1.7632262733956476,2.0178392376099747
2024-07-31,1.7828869156140281,2.024972072786402
2024-08-01,1.7758548193519434,2.002421711646761
2024-08-02,1.775342490423212,1.9721242091658153
2024-08-05,1.7156256452858947,1.9149175659170465
2024-08-06,1.708132463585572,1.9143500982859056
2024-08-07,1.7145605955040029,1.9179900585081469
2024-08-08,1.7434387875206292,1.9546250676728736
2024-08-09,1.7576044627224858,1.9666646872866098
2024-08-12,1.7399553106491668,1.9560633369490388
2024-08-13,1.7567271094015118,1.963195301683673
2024-08-14,1.755756840107138,1.9676337928534773
2024-08-15,1.7605688877279873,1.9821830915572765
2024-08-16,1.7720394464193878,1.9934495362982128
2024-08-19,1.7907875861024802,2.0078115372768117
2024-08-20,1.792179652911661,1.9968350160433381
2024-08-21,1.792191245132564,1.992684675537086
2024-08-22,1.7900518915300734,1.9953556558053824
2024-08-23,1.8054457576626504,2.0174478505697775
2024-08-26,1.8070747271038827,2.0258862578067536
2024-08-27,1.8086599492985997,2.0243251331326095
2024-08-28,1.7993795407056703,2.021380984933776
2024-08-29,1.805554060229325,2.03246647985068
2024-08-30,1.8201044877636794,2.0437582318790812
2024-09-03,1.7973536343581338,2.018615918609869
2024-09-04,1.804220701286296,2.0117762751645913
2024-09-05,1.8041887814797262,2.001304443258708
2024-09-06,1.778199615317911,1.9652689994871586
2024-09-09,1.7865935711032963,1.9840273359817036
2024-09-10,1.7798957973864304,1.9690722990846357
2024-09-11,1.7741346072286734,1.9669212389447375
2024-09-12,1.7883845554489766,1.9780551735021978
2024-09-13,1.798498279903322,1.9900514019074016
2024-09-16,1.7992760426594296,1.9993575905565304
2024-09-17,1.7947345424215884,2.006462942383834
2024-09-18,1.8027876262263502,2.00832024626736
2024-09-19,1.825662298152914,2.031791041685086
2024-09-20,1.8310358545925263,2.034358337666597
2024-09-23,1.8116650115291504,2.025515268347632
2024-09-24,1.811671370087643,2.0219263829045246
2024-09-25,1.8046835052865826,2.0076006534533444
2024-09-26,1.8100000991013614,2.0057788501540994
2024-09-27,1.8183231969177713,2.0224990132732734
2024-09-30,1.827545164156096,2.0338624779166397
2024-10-01,1.8223012873738322,2.0363162235261094
2024-10-02,1.810542006272846,2.0319959166945902
2024-10-03,1.8012231978480446,2.029257590876981
2024-10-04,1.8071512002837868,2.0450648276173533
2024-10-07,1.7711394358652952,2.019993080847957
2024-10-08,1.7954079203029953,2.021812896299472
2024-10-09,1.8012389931271362,2.028947870260262
2024-10-10,1.8022164635355373,2.0305814852157815
2024-10-11,1.8135684039702464,2.0540313520830384
2024-10-14,1.830492545844886,2.063260645816137
2024-10-15,1.843614575730004,2.057878299817294
2024-10-16,1.8500886531452878,2.068825987143972
2024-10-17,1.8552592515713398,2.0770896217629033
2024-10-18,1.862957508740884,2.0742452769512827
2024-10-21,1.8556575844774967,2.0608088437212357
2024-10-22,1.843095639424196,2.058929980430264
2024-10-23,1.8266817612253348,2.0411205494066618
2024-10-24,1.818625340930244,2.0351209578393954
2024-10-25,1.8120276127587853,2.0260698552328025
2024-10-28,1.824429831201942,2.0348051588072424
2024-10-29,1.8230597791501553,2.0245033282865132
2024-10-30,1.8108109976645281,2.0202223321748236
2024-10-31,1.788948328163229,2.00167849639174
2024-11-01,1.780350513527588,2.001155445606546
2024-11-04,1.773374211898997,1.9988205833588244
2024-11-05,1.7825905936487667,2.0103669177415564
2024-11-06,1.797367523555489,2.0541084910168994
2024-11-07,1.8080914958017604,2.0494515543433
2024-11-08,1.8182451161399114,2.05573619299649
2024-11-11,1.8128844846461993,2.0596464276446755
2024-11-12,1.8101084497191473,2.049730269352391
2024-11-13,1.8111814160452662,2.0570259896912932
2024-11-14,1.812208910279131,2.058927642195066
2024-11-15,1.7880566148551513,2.042004843136279
2024-11-18,1.7977497261608653,2.051939769557067
2024-11-19,1.7898137843557398,2.0453446767146346
2024-11-20,1.7932914631258354,2.0525212295036055
2024-11-21,1.7833561292706002,2.0578224881016616
2024-11-22,1.7904256483876229,2.073125295499836
2024-11-25,1.8152236313538133,2.085367647323814
2024-11-26,1.828002602552318,2.094984941576799
2024-11-27,1.8308306449352365,2.096832599904892
2024-11-29,1.836386908697492,2.1004627404148213
2024-12-02,1.8408834676246213,2.097577384079398
2024-12-03,1.8359984685279007,2.0928225157938036
2024-12-04,1.8390206529183388,2.0776752342884017
2024-12-05,1.8317623119566553,2.0768887663660727
2024-12-06,1.833135535079057,2.069457158948475
2024-12-09,1.840767844617351,2.072918885112724
2024-12-10,1.8584485626785279,2.0849148472398804
2024-12-11,1.8803166763659065,2.098722380851422
2024-12-12,1.8758111748372317,2.095584730098792
2024-12-13,1.8714275612097753,2.086662628915326
2024-12-16,1.8804365521332123,2.0792033013108817
2024-12-17,1.8836993020894521,2.078466083741491
2024-12-18,1.8316156680137803,2.023358462966361
2024-12-19,1.8278917904961511,2.0161656106645527
2024-12-20,1.84891945799251,2.045884208555061
2024-12-23,1.8643727867622524,2.055937688139271
2024-12-24,1.8804725323749718,2.074286806883093
2024-12-26,1.882571056000718,2.0762565870043153
2024-12-27,1.8694559642762754,2.067219070852979
2024-12-30,1.8520593542865325,2.0498903070321304
2024-12-31,1.8510293877565243,2.0564494694685895
2025-01-02,1.8368150438082695,2.054213381818876
2025-01-03,1.8425808822339156,2.0677247034411717
2025-01-06,1.837466752909018,2.0638506129068417
2025-01-07,1.822175895635541,2.0649882767112215
2025-01-08,1.822196442598655,2.0686408876206275
2025-01-10,1.768583219340941,2.028969259948557
2025-01-13,1.7758962825814508,2.0458257127267965
2025-01-14,1.779559190282938,2.054510399552354
2025-01-15,1.8084981056717866,2.088744395778712
2025-01-16,1.8047935807986777,2.0854262503262233
2025-01-17,1.809315149510012,2.0912296873414933
2025-01-21,1.8100824108195859,2.084999389878661
2025-01-22,1.8067508190207542,2.0760200671664797
2025-01-23,1.804425863621013,2.078944756077184
2025-01-24,1.8129417305669089,2.078044684477074
2025-01-27,1.8383408676240156,2.101757803742557
2025-01-28,1.843138621674291,2.095089169333781
2025-01-29,1.8487360808874345,2.0968397943399566
2025-01-30,1.8692263523700818,2.116092800652765
2025-01-31,1.863510698983882,2.0886058540462247
2025-02-03,1.8393950937679382,2.072608875142059
2025-02-04,1.8444933397222367,2.085878655866873
2025-02-05,1.8187117402998774,2.076367773817653
2025-02-06,1.8307259287159883,2.0834005854264595
2025-02-07,1.8103326001476823,2.069792136110583
2025-02-10,1.804639621527357,2.072749495368355
2025-02-11,1.8258730156071046,2.0980168462625852
2025-02-12,1.8082914987876526,2.0798604708036597
2025-02-13,1.8477641024214868,2.1077722467275284
2025-02-14,1.8387901080589477,2.1084278871732347
2025-02-18,1.8413952636305695,2.1143037568004406
2025-02-19,1.850452739610262,2.129039965489857
2025-02-20,1.851088191823674,2.128571330279782
2025-02-21,1.8442062631961695,2.1110360882786043
2025-02-24,1.8574549770775861,2.113774536134621
2025-02-25,1.8606623144803134,2.1081756556053324
2025-02-26,1.8241521877517535,2.084249779474765
2025-02-27,1.8176167308116924,2.0827234764386673
2025-02-28,1.842194342256333,2.1153417271716877
2025-03-03,1.8406479647233833,2.093702566861479
2025-03-04,1.8198024708646698,2.0527525364832155
2025-03-05,1.82842739525368,2.0498743991816792
2025-03-06,1.819817139647748,2.0397856218860886
2025-03-07,1.837744533576584,2.063181444191745
2025-03-10,1.803129166994448,2.030208847393434
2025-03-11,1.768148617932476,1.994496149920707
2025-03-12,1.7499361895694587,1.9842315140922202
2025-03-13,1.7299927428981972,1.9659601658616859
2025-03-14,1.757288298872787,2.003747010714868
2025-03-17,1.770000683981272,2.0208412667459292
2025-03-18,1.75212120807906,2.0125858065220465
2025-03-19,1.7662282363494128,2.0345429415475356
2025-03-20,1.7569418507274004,2.0327868249155494
2025-03-21,1.7606641090814996,2.03151000107416
2025-03-24,1.7751998918802459,2.049362262194761
2025-03-25,1.7919852487664523,2.066485604264623
2025-03-26,1.7835978171777984,2.0663081740213802
2025-03-27,1.7886269841585647,2.0644911205174217
2025-03-28,1.7556009139504123,2.0295041885906295
2025-03-31,1.7751822447669627,2.0531873214149976
2025-04-01,1.783067560392125,2.059164735476907
2025-04-02,1.7834203981772296,2.0613325218515777
2025-04-03,1.7236385914110055,1.9532764970894945
2025-04-04,1.6181963113241289,1.828457076738299
2025-04-07,1.585427802392,1.8005938003423398
2025-04-08,1.5556046483908355,1.7623815035929091
2025-04-09,1.6930099750808554,1.9102318176938875
2025-04-10,1.6483387706256756,1.836986200098532
2025-04-11,1.6820527060484685,1.8681078575556236
2025-04-14,1.7121503414930042,1.8951054033851344
2025-04-15,1.694945759922925,1.8911103326678314
2025-04-16,1.6612845025434246,1.8693543034908562
2025-04-17,1.6686715645523524,1.8857557646782204
2025-04-21,1.6440618486143013,1.853243385703593
2025-04-22,1.6922670786920513,1.9073504688569194
2025-04-23,1.7017369772934472,1.917583025953798
2025-04-24,1.7155100815656568,1.9386553263193018
2025-04-25,1.7167796491742406,1.9359385111006817
2025-04-28,1.712096009384549,1.9361473386563781
2025-04-29,1.7225762993268232,1.9442480015468175
2025-04-30,1.7305826861239888,1.93927327630145
2025-05-01,1.7258927741715269,1.9415916988991846
2025-05-02,1.7352790845289792,1.9622182753993909
2025-05-05,1.724712079600598,1.944508282487461
2025-05-06,1.719797646110598,1.941106036867864
2025-05-07,1.6942323750559827,1.9284977506211207
2025-05-08,1.707034201251994,1.9546324652986413
2025-05-09,1.700764595764504,1.9562005939252753
2025-05-12,1.747503881941499,2.0099000252198644
2025-05-13,1.7395532004893177,2.0136820011603507
2025-05-14,1.7371409798086968,2.0099486804894053
2025-05-15,1.7560102839001834,2.0247725216430488
2025-05-16,1.7682194052445908,2.0326750454284936
2025-05-19,1.7692126173283989,2.026928738249113
2025-05-20,1.7539518358870956,2.011278927779587
2025-05-21,1.7276067021775645,1.9770338143014865
2025-05-22,1.7246996956257497,1.9738727053522487
2025-05-23,1.704086643571245,1.9648094348068907
2025-05-27,1.7412737977937294,2.000223970316082
2025-05-28,1.7339342213318187,1.9882270817531396
2025-05-29,1.7468349941617478,2.0031614956164185
2025-05-30,1.7515470082550388,2.0011293810979875
2025-06-02,1.749854794036305,2.0054370725136863
2025-06-03,1.7462341232757213,2.013551909077007
2025-06-04,1.7452617051207382,2.0044645612243785
2025-06-05,1.7419204834827817,2.0002483359598378
2025-06-06,1.7641582053371216,2.0307907320737755
2025-06-09,1.7546326639333467,2.0295792536706765
2025-06-10,1.758536066172032,2.0411286855776614
2025-06-11,1.745215640817062,2.0370516500544134
2025-06-12,1.7459052816377312,2.0365815417322732
2025-06-13,1.7255424099976764,2.022309087850838
2025-06-16,1.73256760514782,2.0262783122334778
2025-06-17,1.7182519463435184,2.0203472211180418
2025-06-18,1.7113091720530533,2.017693828153157
2025-06-20,1.709067708479301,2.0218385553382605
2025-06-23,1.7183564443130928,2.023154544142636
2025-06-24,1.7285597150742362,2.0266790968975137
2025-06-25,1.7248854446058803,2.0230761018862786
2025-06-26,1.731348107510607,2.036128920668164
2025-06-27,1.745585413523783,2.0457770342534816
2025-06-30,1.7663842948337776,2.0575223697291047
2025-07-01,1.7814428648630234,2.082449845844375
2025-07-02,1.7855609870195277,2.0957055823735575
2025-07-03,1.7943741521292627,2.105211815207604
2025-07-07,1.7682851418481265,2.0807389990777074
2025-07-08,1.7658876935526604,2.086671749683127
2025-07-09,1.7749609557599708,2.0875257571123846
2025-07-10,1.782533133643058,2.1014707271373423
2025-07-11,1.787089403844244,2.1033180735884525
2025-07-14,1.7997463259224122,2.1014587301113865
2025-07-15,1.7810329801566567,2.06694086099068
2025-07-16,1.7968028328580856,2.0747708751246843
2025-07-17,1.8037379948342422,2.0959839966272997
2025-07-18,1.80110495836301,2.087157348571403
